http://dbpedia.org/ontology/Person;;;List all the musicals with music by <A>.;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Musical ; dbo:musicBy <A> }";"select distinct ?a where { ?uri rdf:type dbo:Musical ; dbo:musicBy ?a }";1
;;;What was the first <A> album?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Album ; dbo:artist <h<A>_(band)> ; dbo:releaseDate ?d } ORDER BY ASC(?d) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri rdf:type dbo:Album ; dbo:artist <h?a_(band)> ; dbo:releaseDate ?d }";125
http://dbpedia.org/ontology/Person;;;Which television shows were created by <A>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:TelevisionShow ; dbo:creator <A> }";"select distinct ?a where { ?uri rdf:type dbo:TelevisionShow ; dbo:creator ?a }";126
http://dbpedia.org/ontology/Company;;;What country is <A> from?;SELECT DISTINCT ?uri WHERE { <A> dbo:foundationPlace ?uri };select distinct ?a where { ?a dbo:foundationPlace ?uri };128
;http://dbpedia.org/ontology/Place;;What is the <A> of <B>?;SELECT DISTINCT ?uri WHERE { <B> <A> ?uri };select distinct ?a,?b where { ?b ?a ?uri };129
http://dbpedia.org/ontology/Person;;;Who was <A> inspired by?;SELECT DISTINCT ?uri WHERE { ?uri dbo:influenced <A> };select distinct ?a where { ?uri dbo:influenced ?a };130
http://dbpedia.org/ontology/Person;;;In which city did <A> die?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { <A> dbo:deathPlace ?uri . ?uri rdf:type dbo:City };select distinct ?a where { ?a dbo:deathPlace ?uri . ?uri rdf:type dbo:City };131
http://dbpedia.org/ontology/Person;;;Was U.S. president <A> involved in a war?;ASK WHERE { <A> dbo:battle ?battle };select distinct ?a where { ?a dbo:battle ?battle };132
http://dbpedia.org/ontology/TelevisionShow;;;Who wrote the <A> theme?;SELECT DISTINCT ?uri WHERE { <A> dbo:composer ?uri };select distinct ?a where { ?a dbo:composer ?uri };133
http://dbpedia.org/ontology/Bridge;;;Who designed the <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:architect ?uri };select distinct ?a where { ?a dbo:architect ?uri };134
http://dbpedia.org/ontology/Person;;;When did <A> end his active career?;SELECT DISTINCT ?d WHERE { <A> dbo:activeYearsEndDate ?d };select distinct ?a where { ?a dbo:activeYearsEndDate ?d };135
;http://dbpedia.org/ontology/Place;;Which types of grapes <A> in <B>?;SELECT DISTINCT ?uri WHERE { <B>_wine <A>ingGrape ?uri };select distinct ?a,?b where { ?b_wine ?aingGrape ?uri };136
http://dbpedia.org/ontology/Person;;;How tall is <A>?;SELECT DISTINCT ?num WHERE { <A> dbo:height ?num };select distinct ?a where { ?a dbo:height ?num };137
;;;To which <A> does the mayor of Paris belong?;SELECT DISTINCT ?uri WHERE { res:Paris dbo:mayor ?x . ?x <A> ?uri };select distinct ?a where { res:Paris dbo:mayor ?x . ?x ?a ?uri };138
http://dbpedia.org/ontology/Person;;;Who was the doctoral supervisor of <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:doctoralAdvisor ?uri };select distinct ?a where { ?a dbo:doctoralAdvisor ?uri };140
http://dbpedia.org/ontology/Person;;;In which city does <A> live?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:City . <A> dbo:residence ?uri };select distinct ?a where { ?uri rdf:type dbo:City . ?a dbo:residence ?uri };141
;;;What is the <A> of the Czech Republic?;SELECT DISTINCT ?uri WHERE { res:Czech_Republic <A> ?uri };select distinct ?a where { res:Czech_Republic ?a ?uri };142
http://dbpedia.org/ontology/Person;;http://dbpedia.org/ontology/Person;Did <A> <B> <C>?;ASK WHERE { <C> <B>dBy <A> };select distinct ?a,?b,?c where { ?c ?bdBy ?a };143
;http://dbpedia.org/ontology/Company;;Who is the <A> of <B>?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { <B> <A> ?uri };select distinct ?a,?b where { ?b ?a ?uri };146
http://dbpedia.org/ontology/Company;;;When was <A> founded?;SELECT DISTINCT ?year WHERE { <A> dbo:foundingYear ?year };select distinct ?a where { ?a dbo:foundingYear ?year };147
http://dbpedia.org/ontology/Place;;;Who is the mayor of <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:leaderName ?uri };select distinct ?a where { ?a dbo:leaderName ?uri };148
http://dbpedia.org/ontology/Person;;;Show me <A>'s autobiography.;"SELECT DISTINCT ?uri WHERE { ?uri dbo:author <A> ; dbo:literaryGenre res:Autobiography }";"select distinct ?a where { ?uri dbo:author ?a ; dbo:literaryGenre res:Autobiography }";150
http://dbpedia.org/ontology/Person;;;Who are the parents of the wife of <A>?;SELECT DISTINCT ?uri WHERE { <A>_of_Spain dbo:spouse ?x . ?x dbo:parent ?uri };select distinct ?a where { ?a_of_Spain dbo:spouse ?x . ?x dbo:parent ?uri };151
http://dbpedia.org/ontology/Person;;;Did <A> win a nobel prize in physics?;ASK WHERE { <A> dbo:award res:Nobel_Prize_in_Physics };select distinct ?a where { ?a dbo:award res:Nobel_Prize_in_Physics };152
http://dbpedia.org/ontology/Person;;;Who were the parents of <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:parent ?uri };select distinct ?a where { ?a dbo:parent ?uri };156
http://dbpedia.org/ontology/Person;;;Did <A> have children?;ASK WHERE { <A> dbo:child ?uri };select distinct ?a where { ?a dbo:child ?uri };157
http://dbpedia.org/ontology/Place;http://dbpedia.org/ontology/Place;;Is <A> bigger than the <B>?;ASK WHERE { <A> dbo:areaTotal ?a1 . <B> dbo:areaTotal ?a2 FILTER ( ?a1 > ?a2 ) };select distinct ?a,?b where { ?a dbo:areaTotal ?a1 . ?b dbo:areaTotal ?a2 FILTER ( ?a1 > ?a2 ) };158
http://dbpedia.org/ontology/Person;;;Did <A> ever win the Grand Prix at Cannes?;ASK WHERE { <A> dbo:award <http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)> };select distinct ?a where { ?a dbo:award <http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)> };159
http://dbpedia.org/ontology/Person;;;Give me all books by <A> with more than 300 pages.;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Book ; dbo:author <A> ; dbo:numberOfPages ?x FILTER ( ?x > 300 ) }";"select distinct ?a where { ?uri rdf:type dbo:Book ; dbo:author ?a ; dbo:numberOfPages ?x FILTER ( ?x > 300 ) }";160
http://dbpedia.org/ontology/Person;;;Where is <A> buried?;SELECT DISTINCT ?uri WHERE { <A> dbo:restingPlace ?uri };select distinct ?a where { ?a dbo:restingPlace ?uri };161
http://dbpedia.org/ontology/Place;;;What is the timezone in <A>?;SELECT DISTINCT ?uri WHERE { <A> dbo:timeZone ?uri };select distinct ?a where { ?a dbo:timeZone ?uri };162
http://dbpedia.org/ontology/Artwork;;;To which artistic movement did the painter of <A> belong?;SELECT DISTINCT ?uri WHERE { <A> dbo:author ?person . ?person dbo:movement ?uri };select distinct ?a where { ?a dbo:author ?person . ?person dbo:movement ?uri };163
http://dbpedia.org/ontology/MilitaryUnit;http://dbpedia.org/ontology/Award;;Which scientist is known for the <A> and the <B>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri dbo:knownFor <A> ; rdf:type dbo:Scientist ; dbo:knownFor <B> }";"select distinct ?a,?b where { ?uri dbo:knownFor ?a ; rdf:type dbo:Scientist ; dbo:knownFor ?b }";164
http://dbpedia.org/ontology/TelevisionShow;;;Show me all books in Asimov's <A>.;SELECT DISTINCT ?uri WHERE { ?uri dbo:series <A> };select distinct ?a where { ?uri dbo:series ?a };165
http://dbpedia.org/ontology/Settlement;;;Which museum in <A> has the most visitors?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Museum ; dbo:location <A>_City ; dbo:numberOfVisitors ?num } ORDER BY DESC(?num) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri rdf:type dbo:Museum ; dbo:location ?a_City ; dbo:numberOfVisitors ?num }";166
http://dbpedia.org/ontology/Lighthouse;;;How high is the <A>?;SELECT DISTINCT ?num WHERE { <A> dbo:height ?num };select distinct ?a where { ?a dbo:height ?num };167
http://dbpedia.org/ontology/Software;;;Who <B>ed the video game <A>?;SELECT DISTINCT ?uri WHERE { <A> <B>er ?uri };select distinct ?a,?b where { ?a ?ber ?uri };169
;;;Who was the pope that <A> the <B>?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Pope . <B>_Center <A>By ?uri };select distinct ?a,?b where { ?uri rdf:type dbo:Pope . ?b_Center ?aBy ?uri };170
http://dbpedia.org/ontology/Film;;;Who composed the <B> for <A>?;SELECT DISTINCT ?uri WHERE { <A> <B>Composer ?uri };select distinct ?a,?b where { ?a ?bComposer ?uri };171
http://dbpedia.org/ontology/Band;;;Give me all members of <A>.;SELECT DISTINCT ?uri WHERE { <A> dbo:bandMember ?uri };select distinct ?a where { ?a dbo:bandMember ?uri };172
;http://dbpedia.org/ontology/Person;;Who is <A> in Spanish movies produced by <B>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?film rdf:type dbo:Film ; dbo:country res:Spain ; dbo:producer <B> ; <A> ?uri . ?uri rdf:type dbo:Person }";"select distinct ?a,?b where { ?film rdf:type dbo:Film ; dbo:country res:Spain ; dbo:producer ?b ; ?a ?uri . ?uri rdf:type dbo:Person }";173
;http://dbpedia.org/ontology/Place;;In which <A> is <B> located?;SELECT DISTINCT ?uri WHERE { <B> <A> ?uri };select distinct ?a,?b where { ?b ?a ?uri };174
http://dbpedia.org/ontology/Place;;;How many languages are spoken in <A>?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri rdf:type dbo:Language . <A> dbo:language ?uri };select distinct ?a where { ?uri rdf:type dbo:Language . ?a dbo:language ?uri };175
http://dbpedia.org/ontology/Place;;;What is the biggest stadium in <A>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Stadium ; dbo:location <A> ; dbo:seatingCapacity ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri rdf:type dbo:Stadium ; dbo:location ?a ; dbo:seatingCapacity ?n }";176
;;;What are the five boroughs of <A>?;SELECT DISTINCT ?uri WHERE { ?uri dbo:governmentType <h<A>_City)> };select distinct ?a where { ?uri dbo:governmentType <h?a_City)> };177
http://dbpedia.org/ontology/Beverage;;;Is <A> a beverage?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { <A> rdf:type dbo:Beverage };select distinct ?a where { ?a rdf:type dbo:Beverage };178
http://dbpedia.org/ontology/Place;;;Where in <A> is sparkling wine produced?;"SELECT DISTINCT ?uri WHERE { ?uri dbo:wineProduced res:Sparkling_wine ; dbo:location <A> }";"select distinct ?a where { ?uri dbo:wineProduced res:Sparkling_wine ; dbo:location ?a }";179
;;;Are there any castles in the <A>?;PREFIX dbc: <http://dbpedia.org/resource/Category:> ASK WHERE { ?uri dct:subject <A> };select distinct ?a where { ?uri dct:subject ?a };180
http://dbpedia.org/ontology/Place;;;Can you find frescoes in <A>?;"ASK WHERE { ?uri dct:subject dbc:Minoan_frescos ; dbp:museum ?museum . ?museum dbo:location <A> }";"select distinct ?a where { ?uri dct:subject dbc:Minoan_frescos ; dbp:museum ?museum . ?museum dbo:location ?a }";181
http://dbpedia.org/ontology/Language;;;Do <A> and <B> have a common root?;ASK WHERE { <A> dbo:languageFamily ?uri . <B>_language dbo:languageFamily ?uri };select distinct ?a,?b where { ?a dbo:languageFamily ?uri . ?b_language dbo:languageFamily ?uri };182
http://dbpedia.org/ontology/Company;http://dbpedia.org/ontology/Place;;Does the <A> have a manufacturing plant in <B>?;"ASK WHERE { ?uri dbo:assembly <B> ; dbo:manufacturer <A> }";"select distinct ?a,?b where { ?uri dbo:assembly ?b ; dbo:manufacturer ?a }";183
http://dbpedia.org/ontology/Automobile;;;How many years was the <A> manufactured?;"SELECT (( year(xsd:date(?end)) - year(xsd:date(?start)) ) AS ?years) WHERE { <A> dbo:productionEndYear ?end ; dbo:productionStartYear ?start }";"select distinct ?a where { ?a dbo:productionEndYear ?end ; dbo:productionStartYear ?start }";184
;;;Give me all <A> from the prohibition era.;"SELECT DISTINCT ?uri WHERE { ?uri dbo:occupation dbr:Gangster ; dct:subject <A> }";"select distinct ?a where { ?uri dbo:occupation dbr:Gangster ; dct:subject ?a }";185
;;;Give me all <A>.;PREFIX dbc: <http://dbpedia.org/resource/Category:> SELECT ?uri WHERE { ?uri dct:subject <A> };select distinct ?a where { ?uri dct:subject ?a };186
;;;How many rivers and lakes are in <A>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT (COUNT(DISTINCT ?uri) AS ?count) WHERE { { ?uri dbo:location <A> ; rdf:type dbo:Lake } UNION { ?uri dct:subject <A> } }";"select distinct ?a where { { ?uri dbo:location ?a ; rdf:type dbo:Lake } UNION { ?uri dct:subject dbc:Rivers_and_streams_of_South_Carolina } }";188
http://dbpedia.org/ontology/Organisation;;;How many states are in <A>?;SELECT (COUNT(?uri) AS ?count) WHERE { ?uri dbo:type <A> };select distinct ?a where { ?uri dbo:type ?a };189
http://dbpedia.org/ontology/Person;;;How many theories did <A> come up with?;SELECT (COUNT(?uri) AS ?count) WHERE { <A> dbo:knownFor ?uri };select distinct ?a where { ?a dbo:knownFor ?uri };190
http://dbpedia.org/ontology/Place;;;Is <A> really a planet?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { <A> rdf:type dbo:Planet };select distinct ?a where { ?a rdf:type dbo:Planet };192
http://dbpedia.org/ontology/Person;;;Was <A> married?;ASK WHERE { <A> dbo:spouse ?uri };select distinct ?a where { ?a dbo:spouse ?uri };193
;http://dbpedia.org/ontology/Place;;What form of <A> is found in <B>?;SELECT ?uri WHERE { <B> <A>Type ?uri };select distinct ?a,?b where { ?b ?aType ?uri };194
;;;What is the largest state in the <A>?;"PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri dct:subject <A> ; rdf:type dbo:AdministrativeRegion ; dbo:areaTotal ?area } ORDER BY DESC(?area) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri dct:subject ?a ; rdf:type dbo:AdministrativeRegion ; dbo:areaTotal ?area }";195
http://dbpedia.org/ontology/Building;;;Which building after the <A> has the most floors?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { <A> dbo:floorCount ?burj . ?uri rdf:type dbo:Building ; dbo:floorCount ?proj FILTER ( ?proj < ?burj ) } ORDER BY DESC(?proj) LIMIT 1";"select distinct ?a where { ?a dbo:floorCount ?burj . ?uri rdf:type dbo:Building ; dbo:floorCount ?proj FILTER ( ?proj < ?burj ) }";197
;;;What is the <A> of indigo?;SELECT ?n WHERE { dbr:Indigo <A> ?n };select distinct ?a where { dbr:Indigo ?a ?n };198
http://dbpedia.org/ontology/Place;;;What was the name of the famous battle in 1836 in <A>?;"SELECT ?uri WHERE { ?uri rdf:type dbo:MilitaryConflict ; dbo:place <A> ; dbo:date ?date FILTER ( ?date > ""1835-12-31T00:00:00Z""^^xsd:dateTime ) FILTER ( ?date <= ""1836-12-31T00:00:00Z""^^xsd:dateTime ) }";"select distinct ?a where { ?uri rdf:type dbo:MilitaryConflict ; dbo:place ?a ; dbo:date ?date FILTER ( ?date > ""1835-12-31T00:00:00Z""^^xsd:dateTime ) FILTER ( ?date <= ""1836-12-31T00:00:00Z""^^xsd:dateTime ) }";199
;;;What were the names of the three ships used by <A>?;"PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri rdf:type dbo:Ship ; dct:subject <A> ; dct:subject dbc:Exploration_ships }";"select distinct ?a where { ?uri rdf:type dbo:Ship ; dct:subject ?a ; dct:subject dbc:Exploration_ships }";200
http://dbpedia.org/ontology/Person;;;When did <A> die?;SELECT DISTINCT ?date WHERE { <A> dbo:deathDate ?date };select distinct ?a where { ?a dbo:deathDate ?date };201
http://dbpedia.org/ontology/Person;;;When was <A> born?;SELECT DISTINCT ?date WHERE { <A> dbo:birthDate ?date };select distinct ?a where { ?a dbo:birthDate ?date };203
http://dbpedia.org/ontology/MilitaryPerson;;;Which American presidents were in office during the <A>?;PREFIX dbc: <http://dbpedia.org/resource/Category:> SELECT DISTINCT ?uri WHERE { <A> dbo:commander ?uri . ?uri dct:subject dbc:Presidents_of_the_United_States };select distinct ?a where { ?a dbo:commander ?uri . ?uri dct:subject dbc:Presidents_of_the_United_States };204
http://dbpedia.org/ontology/Place;;;Who discovered <A>?;SELECT ?uri WHERE { <A> dbo:discoverer ?uri };select distinct ?a where { ?a dbo:discoverer ?uri };208
;;;Who killed <A>?;PREFIX dbc: <http://dbpedia.org/resource/Category:> SELECT DISTINCT ?uri WHERE { ?uri dct:subject <A> };select distinct ?a where { ?uri dct:subject ?a };209
http://dbpedia.org/ontology/Building;;;Who was buried in the <A>?;SELECT ?uri WHERE { ?uri dbo:restingPlace <A> };select distinct ?a where { ?uri dbo:restingPlace ?a };210
;;;What was the final <A> of the War of the Roses?;"SELECT DISTINCT ?result WHERE { ?uri dbo:isPartOfMilitaryConflict dbr:Wars_of_the_Roses ; <A> ?result ; dbo:date ?date } ORDER BY DESC(?date) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri dbo:isPartOfMilitaryConflict dbr:Wars_of_the_Roses ; ?a ?result ; dbo:date ?date }";212
;;;Who writes the <A>?;SELECT ?uri WHERE { <h<A>> dbp:editor ?uri };select distinct ?a where { <h?a> dbp:editor ?uri };213
http://dbpedia.org/ontology/Place;;;How many people live in <A>?;SELECT DISTINCT ?population WHERE { <A> dbo:populationTotal ?population };select distinct ?a where { ?a dbo:populationTotal ?population };215
;http://dbpedia.org/ontology/Film;;Give me the <A> of <B>.;SELECT DISTINCT ?runtime WHERE { <B> <A> ?runtime };select distinct ?a,?b where { ?b ?a ?runtime };216
http://dbpedia.org/ontology/Band;;;What was the first name of the band <A>?;SELECT DISTINCT ?name WHERE { <A> dbo:alias ?name };select distinct ?a where { ?a dbo:alias ?name };217
http://dbpedia.org/ontology/Person;;;Give me the birth place of <A>.;SELECT DISTINCT ?place WHERE { <A> dbo:birthPlace ?place };select distinct ?a where { ?a dbo:birthPlace ?place };218
http://dbpedia.org/ontology/Person;;;Which university did <A> attend?;SELECT DISTINCT ?university WHERE { <A> dbo:almaMater ?university };select distinct ?a where { ?a dbo:almaMater ?university };219
http://dbpedia.org/ontology/Person;;;What is the alma mater of the chancellor of Germany <A>?;SELECT ?Almamater WHERE { <A> dbo:almaMater ?Almamater };select distinct ?a where { ?a dbo:almaMater ?Almamater };1
;;;How large is the <A> of UK?;SELECT ?area WHERE { dbr:United_Kingdom <A>Total ?area };select distinct ?a where { dbr:United_Kingdom ?aTotal ?area };2
http://dbpedia.org/ontology/Book;;;Who is the author of the interpretation of dreams?;SELECT ?Author WHERE { <A> dbo:author ?Author };select distinct ?a where { ?a dbo:author ?Author };3
http://dbpedia.org/ontology/Person;;;What is the birth name of <A>?;SELECT ?bn WHERE { <A> dbo:birthName ?bn };select distinct ?a where { ?a dbo:birthName ?bn };4
http://dbpedia.org/ontology/Person;;;How many awards has <A>?;SELECT (COUNT(?Awards) AS ?Counter) WHERE { <A> dbp:awards ?Awards };select distinct ?a where { ?a dbp:awards ?Awards };6
http://dbpedia.org/ontology/Airport;;;how much is the elevation of <A> ?;SELECT ?ele WHERE { <A> dbo:elevation ?ele } LIMIT 1;select distinct ?a where { ?a dbo:elevation ?ele };10
http://dbpedia.org/ontology/Language;;;how many foreigners speak German?;SELECT ?Ger_lang WHERE { <A> dbp:speakers ?Ger_lang } OFFSET 1 LIMIT 1;select distinct ?a where { ?a dbp:speakers ?Ger_lang };15
http://dbpedia.org/ontology/Person;;;Where is the birthplace of <A>?;SELECT ?Goethe WHERE { <A> dbo:birthPlace ?Goethe };select distinct ?a where { ?a dbo:birthPlace ?Goethe };16
;;;Where is the <A> of Carolina reaper?;SELECT ?uri WHERE { dbr:Carolina_Reaper <A> ?uri };select distinct ?a where { dbr:Carolina_Reaper ?a ?uri };17
http://dbpedia.org/ontology/Place;;;What is the nick name of <A>?;SELECT ?nm WHERE { <A> foaf:nick ?nm };select distinct ?a where { ?a foaf:nick ?nm };19
http://dbpedia.org/ontology/Place;;;What is the percentage of area water in <A>?;SELECT ?percentage WHERE { <A> dbo:percentageOfAreaWater ?percentage };select distinct ?a where { ?a dbo:percentageOfAreaWater ?percentage };21
http://dbpedia.org/ontology/Place;;;How much is the <B> of <A>?;SELECT ?pIraq WHERE { <A> <B>Total ?pIraq };select distinct ?a,?b where { ?a ?bTotal ?pIraq };22
;http://dbpedia.org/ontology/Place;;What is the <A> of <B>?;SELECT ?pop WHERE { <B> <A>Total ?pop };select distinct ?a,?b where { ?b ?aTotal ?pop };24
http://dbpedia.org/ontology/Person;;;How much is the population density rank of <A>?;SELECT ?rank WHERE { <A> dbp:populationDensityRank ?rank };select distinct ?a where { ?a dbp:populationDensityRank ?rank };25
http://dbpedia.org/ontology/ProgrammingLanguage;;;What is the relation between Resource Description Framework and <A>?;SELECT ?rdf_owl WHERE { <A> dbo:abstract ?rdf_owl } LIMIT 1;select distinct ?a where { ?a dbo:abstract ?rdf_owl };26
http://dbpedia.org/ontology/Book;;;What is the original title of the interpretation of dreams?;SELECT ?title WHERE { <A> foaf:name ?title };select distinct ?a where { ?a foaf:name ?title };28
http://dbpedia.org/ontology/Person;;;When was the death  of  <A>?;SELECT ?x WHERE { <A> dbo:deathDate ?x } LIMIT 1;select distinct ?a where { ?a dbo:deathDate ?x };31
http://dbpedia.org/ontology/Software;;;With how many countries <A> has <B>?;SELECT ?border WHERE { <A> <B> ?border } LIMIT 8;select distinct ?a,?b where { ?a ?b ?border };32
;;;What is the smallest city by area in <A>?;"SELECT ?city WHERE { ?m skos:broader <A> . ?city dct:subject ?m ; dbo:areaTotal ?area } ORDER BY ?area LIMIT 1";"select distinct ?a where { ?m skos:broader ?a . ?city dct:subject ?m ; dbo:areaTotal ?area }";34
;;;What is the <A> city in america?;SELECT ?lcity WHERE { dbr:United_States <A>City ?lcity };select distinct ?a where { dbr:United_States ?aCity ?lcity };36
;http://dbpedia.org/ontology/Place;;What is the <A> mountain in the <B>?;SELECT ?m  WHERE { <B> <A> ?m} ;select distinct ?a,?b where { ?b ?a ?m};38
;;;Who is 8th president of US?;SELECT ?name WHERE { <A>_of_the_United_States dbo:wikiPageRedirects ?link . ?link dbp:name ?name };select distinct ?a where { ?a_of_the_United_States dbo:wikiPageRedirects ?link . ?link dbp:name ?name };40
;;;Which <A> does an elephant belong?;SELECT ?species WHERE { dbr:Elephant <A> ?species };select distinct ?a where { dbr:Elephant ?a ?species };43
http://dbpedia.org/ontology/Person;;;What is the last work of <A>?;SELECT ?book ?date WHERE { ?book dbo:author <A> . ?book dbp:releaseDate|dbo:publicationDate ?date } ORDER BY DESC(?date);select distinct ?a where { ?book dbo:author ?a . ?book dbp:releaseDate|dbo:publicationDate ?date };45
;;;What other books have been written by the <A> of The Fault in Our Stars?;SELECT ?books WHERE { ?books <A> <h<A>)> };select distinct ?a where { ?books ?a <http://dbpedia.org/resource/John_Green_(author)> };46
